id,title,original_title,original_language,language_name,release_date,release_year,release_month,decade,genres,primary_genre,num_genres,popularity,vote_average,vote_count,rating_tier,popularity_tier,budget,revenue,has_budget_data,has_revenue_data,profit,roi,runtime,primary_country,production_countries,num_spoken_languages,production_companies,overview_length,gdp_per_capita_usd,population,popularity_norm,vote_average_norm,vote_count_norm,budget_norm,revenue_norm,runtime_norm
718032,Licorice Pizza,Licorice Pizza,en,English,2021-11-26,2021,11,2020,Drama|Comedy|Romance,Drama,3,8.8185,6.944,2778,Good,Low,40000000.0,33277069.0,True,True,-6722931.0,-0.168073275,133.0,CA,CA|US,3,Metro-Goldwyn-Mayer|Focus Features|Bron Studios|Ghoulardi Film Company,27,52886.6407813788,38239864,0.014238910572348367,0.6051063829787233,0.06636662206544217,0.06071632726738483,0.01138180849365348,0.5061224489795918
39451,Little Fockers,Little Fockers,en,English,2010-12-21,2010,12,2010,Comedy|Romance,Comedy,2,8.8173,5.664,3521,Mixed,Low,100000000.0,310650585.0,True,True,210650585.0,2.10650585,98.0,US,US,1,Universal Pictures|Paramount Pictures|Relativity Media|Tribeca Productions|Everyman Pictures|Nancy Tenenbaum Films|DreamWorks Pictures,77,48642.6312088213,309378227,0.014221817042249498,0.3327659574468084,0.08444228196083202,0.1517910208096552,0.10625233042624864,0.363265306122449
308531,Teenage Mutant Ninja Turtles: Out of the Shadows,Teenage Mutant Ninja Turtles: Out of the Shadows,en,English,2016-05-30,2016,5,2010,Action|Adventure|Comedy|Family|Science Fiction,Action,5,8.815,6.062,3883,Mixed,Low,135000000.0,245623848.0,True,True,110623848.0,0.8194359111111111,112.0,US,US|CN,1,5150 Action|Paramount Pictures|Nickelodeon Movies|Platinum Dunes|Gama Entertainment Partners,56,57976.628204291,324353340,0.014189054442893355,0.4174468085106383,0.09324899647244861,0.2049179253759796,0.0840111281379826,0.4204081632653061
718821,Twisters,Twisters,en,English,2024-07-10,2024,7,2020,Action|Thriller,Action,2,8.8135,6.759,3157,Good,Low,155000000.0,372262265.0,True,True,217262265.0,1.4016920322580646,123.0,US,US,1,Universal Pictures|Warner Bros. Pictures|Amblin Entertainment|Domain Entertainment,53,86169.6641581917,340003797,0.014167687530269783,0.5657446808510639,0.07558691156793577,0.2352761565567364,0.12732547512671108,0.46530612244897956
257088,Point Break,Point Break,en,English,2015-12-03,2015,12,2010,Action|Adventure|Crime|Thriller,Action,4,8.8075,6.0,2488,Mixed,Low,105000000.0,133782481.0,True,True,28782481.0,0.2741188666666667,114.0,DE,DE|US,1,Studio Babelsberg|Alcon Entertainment|DMG Entertainment|Taylor-Baldecchi-Wimmer,26,41929.7549110722,81686611,0.014082219879775492,0.40425531914893614,0.059311519279892956,0.15938057860484442,0.045757840607298074,0.42857142857142855
317442,The Last: Naruto the Movie,THE LAST -NARUTO THE MOVIE-,ja,Japanese,2014-12-06,2014,12,2010,Action|Romance|Animation,Action,3,8.8074,7.476,2424,Good,Low,750000.0,19840000.0,True,True,19090000.0,25.453333333333333,114.0,JP,JP,1,Aniplex|Pierrot|Bandai Visual|dentsu|Shueisha|TV Tokyo,90,39172.8471161948,127276000,0.014080795418933924,0.7182978723404254,0.05775453107894417,0.0011382985751496255,0.006785905583895164,0.42857142857142855
270487,"Hail, Caesar!","Hail, Caesar!",en,English,2016-02-05,2016,2,2010,Comedy|Mystery,Comedy,2,8.8045,5.941,4080,Mixed,Low,22000000.0,63647656.0,True,True,41647656.0,1.8930752727272728,106.0,GB,GB|US,1,Working Title|Mike Zoss Productions|Universal Pictures,20,41258.5374285695,65606000,0.014039486054528372,0.3917021276595744,0.0980416007784941,0.03339391920470372,0.02176951054120329,0.39591836734693875
23823,Wrong Turn 3: Left for Dead,Wrong Turn 3: Left for Dead,en,English,2009-10-08,2009,10,2000,Horror|Thriller,Horror,2,8.8021,5.715,1319,Mixed,Low,3000000.0,,True,False,,,91.0,DE,DE|US|BG,1,Constantin Film|Summit Entertainment|BUFO,27,42471.8868625226,81902307,0.014005298994330635,0.3436170212765957,0.030872156671937722,0.004553599582984765,,0.3346938775510204
7459,Speed Racer,Speed Racer,en,English,2008-05-07,2008,5,2000,Family|Action|Adventure|Comedy,Family,4,8.8014,6.386,1857,Mixed,Low,120000000.0,93900000.0,True,True,-26100000.0,-0.2175,135.0,US,US,2,Warner Bros. Pictures|Village Roadshow Pictures|Silver Pictures|Anarchos Productions,42,48570.0594269601,304093966,0.013995327768439631,0.48638297872340425,0.043960588736163486,0.18214925199041201,0.032116769740111135,0.5142857142857142
8329,[REC],[REC],es,Spanish,2007-11-23,2007,11,2000,Horror|Mystery,Horror,2,8.7993,7.238,5011,Good,Low,1500000.0,32511655.0,True,True,31011655.0,20.674436666666665,78.0,ES,ES,2,Castelao Productions,21,32652.015594702,45226803,0.01396541409076665,0.6676595744680851,0.12069091351417102,0.0022767322444280052,0.011120012678675543,0.2816326530612245
1022256,Selena Gomez: My Mind & Me,Selena Gomez: My Mind & Me,en,English,2022-11-04,2022,11,2020,Documentary|Music,Documentary,2,8.7952,8.452,620,Excellent,Low,,,False,False,,,95.0,US,US,1,Lighthouse Management + Media|Interscope Films,39,78008.6895811877,333996304,0.013907011196262205,0.9259574468085104,0.013866926164700158,,,0.3510204081632653
8321,In Bruges,In Bruges,en,English,2008-02-08,2008,2,2000,Comedy|Drama|Crime,Comedy,3,8.7914,7.496,5966,Good,Low,15000000.0,34533783.0,True,True,19533783.0,1.3022522,108.0,GB,GB|US,1,Twins Financing|Blueprint Pictures|Focus Features|Scion Films|Film4 Productions,42,47652.4030691881,61806995,0.01385288168428249,0.7225531914893617,0.14392409682520374,0.02276853829143884,0.011811644459319355,0.40408163265306124
899112,Violent Night,Violent Night,en,English,2022-11-30,2022,11,2020,Action|Comedy|Fantasy,Action,3,8.791,7.211,2631,Good,Low,20000000.0,75734910.0,True,True,55734910.0,2.7867455,112.0,CA,CA|US,3,87North Productions|Universal Pictures|Original Pictures,43,56496.9275340663,38950132,0.013847183840916216,0.6619148936170213,0.0627904147913879,0.03035809608662804,0.02590373399645144,0.4204081632653061
4553,The Machinist,The Machinist,en,English,2004-09-24,2004,9,2000,Thriller|Drama,Thriller,2,8.7906,7.519,6347,Good,Low,5000000.0,8203235.0,True,True,3203235.0,0.640647,102.0,ES,ES,1,Castelao Productions|Filmax,26,24925.0267844576,42921895,0.013841485997549918,0.7274468085106383,0.153193042208977,0.007589422701060444,0.002805763625580168,0.3795918367346939
587,Big Fish,Big Fish,en,English,2003-12-10,2003,12,2000,Adventure|Fantasy|Drama,Adventure,3,8.7802,7.745,7939,Good,Low,70000000.0,123200000.0,True,True,53200000.0,0.76,125.0,US,US,1,Columbia Pictures|The Zanuck Company|Jinks/Cohen Company|Tim Burton Productions,55,39490.3023903176,290107933,0.013693342070026503,0.775531914893617,0.19192312370757816,0.10625367403852003,0.04213829714730973,0.47346938775510206
533514,Violet Evergarden: The Movie,劇場版 ヴァイオレット・エヴァーガーデン,ja,Japanese,2020-09-18,2020,9,2020,Animation|Drama|Fantasy|Romance,Animation,4,8.7795,8.298,544,Excellent,Low,,20339624.0,False,True,,,140.0,JP,JP,1,Kyoto Animation|ABC Animation|Pony Canyon|Bandai Namco Arts|Rakuonsha,26,41098.9739004553,126261000,0.0136833708441355,0.893191489361702,0.01201800267607347,,0.006956792806055375,0.5346938775510204
4964,Knocked Up,Knocked Up,en,English,2007-06-01,2007,6,2000,Comedy|Romance|Drama,Comedy,3,8.7768,6.305,4421,Mixed,Low,30000000.0,219900000.0,True,True,189900000.0,6.33,129.0,US,US,1,Apatow Productions|Universal Pictures,36,48050.227412195,301231207,0.013644910401413059,0.4691489361702127,0.10633742853667437,0.04553721167700644,0.07521275790758633,0.4897959183673469
8077,Alien³,Alien³,en,English,1992-05-22,1992,5,1990,Science Fiction|Action|Horror,Science Fiction,3,8.7766,6.391,6581,Mixed,Low,50000000.0,159773545.0,True,True,109773545.0,2.1954709,114.0,US,US,1,20th Century Fox|Brandywine Productions,67,25418.9907763319,256514000,0.013642061479729923,0.48744680851063826,0.15888578031869602,0.07589544285776323,0.054647607167648,0.42857142857142855
765245,Swan Song,Swan Song,en,English,2021-12-17,2021,12,2020,Drama|Science Fiction,Drama,2,8.7761,7.115,620,Good,Low,,,False,False,,,112.0,US,US|IE,2,Anonymous Content|Know Wonder|Apple Studios,40,71441.2319805947,332100166,0.013634939175522056,0.6414893617021277,0.013866926164700158,,,0.4204081632653061
10066,House of Wax,House of Wax,en,English,2005-05-05,2005,5,2000,Horror|Thriller|Mystery,Horror,3,8.7752,6.042,3448,Mixed,Low,40000000.0,68766121.0,True,True,28766121.0,0.719153025,113.0,US,US,1,Village Roadshow Pictures|Dark Castle Entertainment|Warner Bros. Pictures,25,44123.3996470026,295516599,0.013622119027947919,0.4131914893617021,0.0826663422941248,0.06071632726738483,0.023520187581486114,0.42448979591836733
2758,Addams Family Values,Addams Family Values,en,English,1993-11-19,1993,11,1990,Comedy|Family|Fantasy,Comedy,3,8.7647,7.0,3411,Good,Low,47000000.0,48919043.0,True,True,1919043.0,0.040830702127659574,94.0,US,US,1,Scott Rudin Productions|Paramount Pictures,50,26387.2937338171,259919000,0.013472550639582909,0.6170212765957446,0.08176620849045128,0.07134170818064971,0.01673185870333566,0.3469387755102041
345911,Lights Out,Lights Out,en,English,2016-07-21,2016,7,2010,Horror|Mystery,Horror,2,8.7559,6.381,4227,Mixed,Low,4900000.0,149368835.0,True,True,144468835.0,29.483435714285715,81.0,US,US,1,New Line Cinema|Atomic Monster|Grey Matter Productions|RatPac Entertainment,28,57976.628204291,324353340,0.013347198085524634,0.48531914893617023,0.10161780805254836,0.0074376315451566595,0.05108886701648918,0.2938775510204082
660120,The Worst Person in the World,Verdens verste menneske,no,Norwegian,2021-10-13,2021,10,2020,Drama|Romance|Comedy,Drama,3,8.7531,7.4,1963,Good,Low,5000000.0,12687507.0,True,True,7687507.0,1.5375014,128.0,NO,NO|SE|DK|FR,1,Oslo Pictures|Film i Väst|Snowglobe|B-Reel Films|ARTE France Cinéma|MK Productions|mk2 Films,41,96442.5552173002,5408320,0.013307313181960623,0.7021276595744681,0.04653935044398492,0.007589422701060444,0.004339526586308266,0.4857142857142857
10731,The Client,The Client,en,English,1994-07-20,1994,7,1990,Drama|Thriller|Crime|Mystery,Drama,4,8.7454,6.691,1435,Good,Low,45000000.0,117615211.0,True,True,72615211.0,1.6136713555555555,119.0,US,US,1,Alcor Films|Regency Enterprises|Warner Bros. Pictures,68,27694.853416234,263126000,0.013197629697159624,0.5512765957446808,0.033694197786157405,0.06830588506257403,0.04022812253888239,0.4489795918367347
955916,Lift,Lift,en,English,2024-01-10,2024,1,2020,Action|Comedy|Crime,Action,3,8.7398,6.437,1503,Mixed,Low,,,False,False,,,107.0,US,US,3,Genre Films|6th & Idaho Motion Picture Company|HartBeat Productions,22,86169.6641581917,340003797,0.01311785989003163,0.49723404255319154,0.03534849774966549,,,0.4
1995,Lara Croft: Tomb Raider,Lara Croft: Tomb Raider,en,English,2001-06-15,2001,6,2000,Adventure|Action|Fantasy,Adventure,3,8.7397,5.916,6666,Mixed,Low,115000000.0,274703340.0,True,True,159703340.0,1.388724695652174,100.0,GB,GB|US,1,Paramount Pictures|Mutual Film Company|Lawrence Gordon Productions|Eidos Films,86,28013.8729635508,59119673,0.013116435429190037,0.3863829787234043,0.16095365527308114,0.1745596941952228,0.0939572348296349,0.37142857142857144
9705,Swordfish,Swordfish,en,English,2001-06-08,2001,6,2000,Action|Crime|Thriller,Action,3,8.7395,6.266,3055,Mixed,Low,102000000.0,147080413.0,True,True,45080413.0,0.4419648333333333,99.0,US,US,2,Village Roadshow Pictures|Silver Pictures|Jonathan Krane Group|NPV Entertainment|Warner Bros. Pictures,52,37133.6203973517,284968955,0.013113586507506901,0.4608510638297872,0.07310546162267365,0.15482684392773088,0.050306154259074976,0.3673469387755102
10865,Atlantis: The Lost Empire,Atlantis: The Lost Empire,en,English,2001-06-02,2001,6,2000,Animation|Family|Adventure|Science Fiction,Animation,4,8.7359,7.05,5256,Good,Low,120000000.0,186053725.0,True,True,66053725.0,0.5504477083333333,95.0,US,US,3,Walt Disney Pictures|Walt Disney Feature Animation,20,37133.6203973517,284968955,0.013062305917210346,0.627659574468085,0.1266512589709281,0.18214925199041201,0.06363626055113307,0.3510204081632653
9798,Enemy of the State,Enemy of the State,en,English,1998-11-20,1998,11,1990,Action|Drama|Thriller,Action,3,8.7356,7.081,4419,Good,Low,90000000.0,250649836.0,True,True,160649836.0,1.7849981777777777,132.0,GB,GB|US,1,Touchstone Pictures|Jerry Bruckheimer Films|Scott Free Productions,51,28396.3523548013,58487141,0.013058032534685616,0.6342553191489362,0.10628877265539471,0.13661190521927682,0.08573017511717207,0.5020408163265306
646097,Rebel Ridge,Rebel Ridge,en,English,2024-08-27,2024,8,2020,Crime|Action|Thriller|Drama,Crime,4,8.7349,6.969,1722,Good,Low,,,False,False,,,131.0,US,US,1,filmscience|Bonneville Pictures,26,86169.6641581917,340003797,0.013048061308794615,0.6104255319148936,0.04067631674978713,,,0.49795918367346936
261023,Black Mass,Black Mass,en,English,2015-09-17,2015,9,2010,Drama|Crime|History,Drama,3,8.7343,6.524,3672,Good,Low,53000000.0,99975678.0,True,True,46975678.0,0.8863335471698113,123.0,GB,GB|US,1,Vendian Entertainment|Infinitum Nihil|Head Gear Films|Cross Creek Pictures|Free State Pictures|RatPac Entertainment|Le Grisbi Productions,38,45256.040227057,65087000,0.01303951454374518,0.5157446808510638,0.08811580099744556,0.08044917753487675,0.0341948439242174,0.46530612244897956
49524,R.I.P.D.,R.I.P.D.,en,English,2013-07-18,2013,7,2010,Fantasy|Action|Comedy,Fantasy,3,8.7336,5.864,4392,Mixed,Low,130000000.0,61600000.0,True,True,-68400000.0,-0.5261538461538462,96.0,US,US,1,Universal Pictures|Dark Horse Entertainment|Original Film,27,53297.3862901595,316726282,0.013029543317854178,0.3753191489361702,0.10563191825811945,0.1973283675807904,0.021069147376544084,0.3551020408163265
619264,The Platform,El hoyo,es,Spanish,2019-11-08,2019,11,2010,Drama|Science Fiction|Thriller,Drama,3,8.7316,6.965,8001,Good,Low,1203235.0,1090116.0,True,True,-113119.0,-0.09401239159432696,95.0,ES,ES,1,Basque Films|Mr. Miyagi|EiTB|TVE,24,29786.5245689007,47118501,0.013001054101022765,0.6095744680851063,0.1934314560272473,0.0018262692206101406,0.0003728517822639541,0.3510204081632653
674324,The Banshees of Inisherin,The Banshees of Inisherin,en,English,2022-10-20,2022,10,2020,Drama|Comedy,Drama,2,8.7281,7.464,3539,Good,Low,20000000.0,49300000.0,True,True,29300000.0,1.465,114.0,GB,GB|US,1,Searchlight Pictures|Blueprint Pictures|Film4 Productions|TSG Entertainment,21,47034.7795621476,67636000,0.012951197971567753,0.7157446808510638,0.08488018489234886,0.03035809608662804,0.01686215805543341,0.42857142857142855
44826,Hugo,Hugo,en,English,2011-11-22,2011,11,2010,Adventure|Drama|Family,Adventure,3,8.7275,7.172,7816,Good,Low,170000000.0,185770160.0,True,True,15770160.0,0.09276564705882354,126.0,US,US,1,GK Films|Infinitum Nihil,81,50024.8812320773,311839461,0.012942651206518318,0.6536170212765956,0.1889307870088797,0.258044829942304,0.06353927234569885,0.4775510204081633
930564,Saltburn,Saltburn,en,English,2023-11-16,2023,11,2020,Drama|Comedy|Thriller,Drama,3,8.7172,6.935,3112,Good,Low,20000000.0,21013738.0,True,True,1013738.0,0.0506869,131.0,GB,GB|US,1,LuckyChap Entertainment|MRC|Lie Still,41,49919.6896621586,68526000,0.01279593173983647,0.603191489361702,0.07449215423914365,0.03035809608662804,0.007187361131194497,0.49795918367346936
15070,Undisputed,Undisputed,en,English,2002-07-17,2002,7,2000,Action|Drama|Crime,Action,3,8.7159,6.519,859,Good,Low,20000000.0,14946150.0,True,True,-5053850.0,-0.2526925,96.0,US,US|DE,1,Amen Ra Films|Motion Picture Corporation of America|Hollywood Partners|Millennium Media|David Giler Productions,64,37997.7424300242,287625193,0.012777413748896033,0.5146808510638298,0.019681303977618296,0.03035809608662804,0.0051120539831539065,0.3551020408163265
613504,After We Collided,After We Collided,en,English,2020-09-02,2020,9,2020,Drama|Romance,Drama,2,8.7144,7.151,5503,Good,Low,14000000.0,47990414.0,True,True,33990414.0,2.427886714285714,105.0,US,US,1,Voltage Pictures|Offspring Entertainment|Frayed Pages Media|Wattpad,20,64465.2971415748,331578104,0.012756046836272461,0.6491489361702126,0.13266026030896486,0.021250626732401,0.016414238192256497,0.39183673469387753
760741,Beast,Beast,en,English,2022-08-11,2022,8,2020,Action|Adventure|Horror|Thriller|Drama,Action,5,8.7113,6.531,1809,Good,Low,36000000.0,56000000.0,True,True,20000000.0,0.5555555555555556,93.0,IS,IS|US|JP|ZA,1,RVK Studios|Will Packer Productions|Universal Pictures,37,76376.9599334915,382003,0.012711888550183747,0.5172340425531914,0.04279284758545189,0.054644681031233475,0.0191537701246563,0.34285714285714286
619778,Malignant,Malignant,en,English,2021-09-01,2021,9,2020,Horror|Mystery,Horror,2,8.7113,6.749,2737,Good,Low,40000000.0,34891791.0,True,True,-5108209.0,-0.127705225,111.0,US,US,1,New Line Cinema|Atomic Monster|Starlight Media|My Entertainment,32,71441.2319805947,332100166,0.012711888550183747,0.5636170212765956,0.06536917649920934,0.06071632726738483,0.011934094527032542,0.4163265306122449
956842,Fly Me to the Moon,Fly Me to the Moon,en,English,2024-07-10,2024,7,2020,Romance|Comedy,Romance,2,8.7111,6.802,1229,Good,Low,100000000.0,42260534.0,True,True,-57739466.0,-0.57739466,132.0,US,US,1,These Pictures|Berlanti Productions|Apple Studios,63,86169.6641581917,340003797,0.012709039628500611,0.5748936170212765,0.028682642014353485,0.1517910208096552,0.014454437869390999,0.5020408163265306
9350,Cliffhanger,Cliffhanger,en,English,1993-05-28,1993,5,1990,Action|Adventure|Thriller,Action,3,8.7062,6.5,2732,Mixed,Low,70000000.0,255000211.0,True,True,185000211.0,2.642860157142857,113.0,FR,FR|IT|US|JP,1,Carolco Pictures|Le Studio Canal+|Pioneer|RCS Video,51,22238.8250618434,59103094,0.01263924104726362,0.5106382978723404,0.06524753679601021,0.10625367403852003,0.08721814106577587,0.42448979591836733
712,Four Weddings and a Funeral,Four Weddings and a Funeral,en,English,1994-03-09,1994,3,1990,Comedy|Drama|Romance,Comedy,3,8.6988,6.773,3076,Good,Low,4400000.0,245700832.0,True,True,241300832.0,54.84109818181818,117.0,GB,GB|US,1,PolyGram Filmed Entertainment|Working Title|Channel Four Films,20,19709.2380983653,57865745,0.012533830944987324,0.568723404255319,0.07361634837610996,0.00667867576563774,0.08403745910268963,0.44081632653061226
399057,The Killing of a Sacred Deer,The Killing of a Sacred Deer,en,English,2017-10-20,2017,10,2010,Drama|Thriller|Mystery,Drama,3,8.6966,7.002,4574,Good,Low,3000000.0,10700000.0,True,True,7700000.0,2.566666666666667,121.0,GB,GB|US|IE,2,Element Pictures|TPC|Film4 Productions|New Sparta Films|Limp|HanWay Films|Fís Éireann/Screen Ireland,45,40918.0520870944,65964000,0.01250249280647275,0.6174468085106382,0.11005960345456757,0.004553599582984765,0.003659736283492598,0.45714285714285713
7445,Brothers,Brothers,en,English,2009-12-02,2009,12,2000,Drama|Thriller|War,Drama,3,8.6933,7.315,4030,Good,Low,26000000.0,43500000.0,True,True,17500000.0,0.6730769230769231,105.0,US,US,1,Lionsgate|Relativity Media|Sighvatsson Films|Michael De Luca Productions|Palomar Pictures|Mandate International,40,47194.9500893872,306771529,0.0124554855987009,0.6840425531914893,0.09682520374650286,0.039465565440855076,0.014878374473121061,0.39183673469387753
639721,The Addams Family 2,The Addams Family 2,en,English,2021-10-01,2021,10,2020,Animation|Family|Comedy|Fantasy,Animation,4,8.6899,6.9,1432,Good,Low,,119815153.0,False,True,,,93.0,CA,CA|US,4,Metro-Goldwyn-Mayer|Bron Studios|BermanBraun|Cinesite Animation|Nitrogen Studios Canada|Creative Wealth Media Finance,22,52886.6407813788,38239864,0.012407053930087456,0.5957446808510638,0.03362121396423793,,0.04098057233571677,0.34285714285714286
15370,The Cat Returns,猫の恩返し,ja,Japanese,2002-07-19,2002,7,2000,Adventure|Fantasy|Animation|Drama|Family,Adventure,5,8.6838,7.144,2533,Good,Low,,54016370.0,False,True,,,75.0,JP,JP,1,Studio Ghibli|Mitsubishi|Nippon Television Network Corporation|TOHO|Tokuma Shoten|Hakuhodo,25,33315.9165174962,127445000,0.012320161818751597,0.6476595744680851,0.060406276608685076,,0.01847530587855591,0.2693877551020408
514999,Murder Mystery,Murder Mystery,en,English,2019-05-25,2019,5,2010,Comedy|Mystery|Crime,Comedy,3,8.683,6.253,4904,Mixed,Low,24000000.0,,True,False,,,98.0,US,US,1,Vinson Films|Endgame Entertainment|Tower Hill Entertainment|Denver & Delilah Productions|Happy Madison Productions,25,65227.9565911038,330226227,0.012308766132019026,0.4580851063829787,0.11808782386570976,0.036429742322779395,,0.363265306122449
1023922,MaXXXine,MaXXXine,en,English,2024-07-04,2024,7,2020,Horror,Horror,1,8.6804,6.265,1614,Mixed,Low,10000000.0,22057160.0,True,True,12057160.0,1.205716,103.0,US,US,1,A24|Motel Mojave|Access Entertainment,36,86169.6641581917,340003797,0.012271730150138178,0.46063829787234034,0.038048899160686045,0.015178980496249642,0.007544244481715793,0.3836734693877551
14128,Cinderella II: Dreams Come True,Cinderella II: Dreams Come True,en,English,2002-02-23,2002,2,2000,Family|Animation|Romance|Fantasy,Family,4,8.6686,6.1,1557,Mixed,Low,5000000.0,,True,False,,,74.0,JP,JP|US,1,Walt Disney Animation Japan|Disney Television Animation,71,33315.9165174962,127445000,0.012103643770832732,0.4255319148936169,0.03666220654421603,0.007589422701060444,,0.2653061224489796
9480,Daredevil,Daredevil,en,English,2003-02-14,2003,2,2000,Fantasy|Action,Fantasy,2,8.6631,5.305,5599,Mixed,Low,78000000.0,179179718.0,True,True,101179718.0,1.2971758717948718,103.0,CH,CH|US,3,Marvel Enterprises|New Regency Pictures|Epsilon Motion Pictures|Regency Enterprises|20th Century Fox,75,49947.3910175152,7339001,0.012025298424546308,0.2563829787234042,0.13499574261038802,0.11839696651082274,0.06128513258021924,0.3836734693877551
556694,Three Thousand Years of Longing,Three Thousand Years of Longing,en,English,2022-08-24,2022,8,2020,Drama|Fantasy|Romance,Drama,3,8.6625,6.879,1731,Good,Low,60000000.0,20300000.0,True,True,-39700000.0,-0.6616666666666666,108.0,AU,AU|CN|GB,4,FilmNation Entertainment|Elevate Production Finance|Sunac Pictures|Kennedy Miller Mitchell,43,65169.5191118657,26018721,0.012016751659496873,0.5912765957446807,0.04089526821554555,0.09107455844814162,0.006943240143871661,0.40408163265306124
823482,Dream Scenario,Dream Scenario,en,English,2023-11-10,2023,11,2020,Comedy|Fantasy,Comedy,2,8.6607,6.7,1440,Good,Low,10000000.0,14114415.0,True,True,4114415.0,0.4114415,102.0,US,US,2,A24|Square Peg|Saturn Films,39,82586.7847707894,336755052,0.011991111364348595,0.5531914893617021,0.03381583748935653,0.015178980496249642,0.004827574286975533,0.3795918367346939
826510,Harold and the Purple Crayon,Harold and the Purple Crayon,en,English,2024-07-31,2024,7,2020,Family|Comedy|Adventure|Fantasy,Family,4,8.6594,6.554,389,Good,Low,40000000.0,32227855.0,True,True,-7772145.0,-0.194303625,90.0,US,US,1,Davis Entertainment|Columbia Pictures|TSG Entertainment,43,86169.6641581917,340003797,0.011972593373408159,0.522127659574468,0.008247171876900621,0.06071632726738483,0.011022944095803087,0.3306122448979592
18487,The Taking of Pelham 1 2 3,The Taking of Pelham 1 2 3,en,English,2009-06-10,2009,6,2000,Crime|Thriller|Action,Crime,3,8.6573,6.367,3494,Mixed,Low,100000000.0,150166126.0,True,True,50166126.0,0.50166126,106.0,GB,GB|US,1,Escape Artists|Columbia Pictures|Relativity Media|Scott Free Productions|Metro-Goldwyn-Mayer,37,39009.3715547821,62276270,0.011942679695735153,0.48234042553191486,0.08378542756355674,0.1517910208096552,0.05136156577444184,0.39591836734693875
342473,Ballerina,Ballerina,en,English,2016-12-14,2016,12,2010,Animation|Family|Comedy|Music,Animation,4,8.6549,7.209,2029,Good,Low,30000000.0,109573511.0,True,True,79573511.0,2.652450366666667,89.0,CA,CA|FR,1,Main Journey|Caramel Films|Quad Productions|L'Atelier Animation|Gaumont|M6 Films,36,42314.1033623905,36110803,0.011908492635537442,0.6614893617021275,0.048144994526213354,0.04553721167700644,0.037477606602006316,0.32653061224489793
619803,The Roundup,범죄도시 2,ko,Korean,2022-05-18,2022,5,2020,Action|Crime|Thriller,Action,3,8.6517,7.336,463,Good,Low,7600000.0,101166707.0,True,True,93566707.0,12.311408815789473,106.0,KR,KR,2,BA Entertainment|Hong Film|Big Punch Pictures,40,34822.4048404971,51672569,0.01186290988860716,0.6885106382978723,0.010047439484247658,0.011535992754558827,0.034602213540813595,0.39591836734693875
297090,The Torture Club,ちょっとかわいいアイアンメイデン,ja,Japanese,2014-07-19,2014,7,2010,Drama|Comedy,Drama,2,8.6517,5.2,51,Mixed,Low,,,False,False,,,97.0,JP,JP,1,KADOKAWA|Shaiker,57,39172.8471161948,127276000,0.01186290988860716,0.23404255319148942,2.432794063982484e-05,,,0.35918367346938773
50839,Margin Call,Margin Call,en,English,2011-09-28,2011,9,2010,Thriller|Drama,Thriller,2,8.6442,6.855,2182,Good,Low,3500000.0,19504039.0,True,True,16004039.0,4.572582571428572,107.0,US,US,1,Before the Door Pictures|Washington Square Films|Untitled Entertainment,46,50024.8812320773,311839461,0.011756075325489295,0.5861702127659575,0.051867169444106555,0.005312555362503684,0.00667099628801633,0.4
774825,The Ice Age Adventures of Buck Wild,The Ice Age Adventures of Buck Wild,en,English,2022-01-28,2022,1,2020,Animation|Comedy|Family|Adventure,Animation,4,8.6403,6.5,1874,Mixed,Low,,,False,False,,,82.0,CA,CA|US,1,Bardel Entertainment|Walt Disney Pictures,28,56496.9275340663,38950132,0.011700521352668011,0.5106382978723404,0.044374163727040505,,,0.2979591836734694
10982,Hoodwinked!,Hoodwinked!,en,English,2005-12-16,2005,12,2000,Animation|Comedy|Crime|Family|Mystery,Animation,5,8.6377,6.309,1978,Mixed,Low,8000000.0,110000000.0,True,True,102000000.0,12.75,81.0,US,US,1,Kanbar Entertainment|Kanbar Animation|Blue Yonder Films,79,44123.3996470026,295516599,0.011663485370787163,0.47000000000000003,0.04690426955358229,0.012143157378173963,0.03762347933928852,0.2938775510204082
184,Jackie Brown,Jackie Brown,en,English,1997-12-25,1997,12,1990,Crime|Drama|Thriller,Crime,3,8.6353,7.357,7111,Good,Low,12000000.0,74727492.0,True,True,62727492.0,5.227291,154.0,US,US,1,Miramax|A Band Apart|Mighty Mighty Afrodite Productions,52,31459.1299691554,272657000,0.011629298310589451,0.6929787234042553,0.1717795888578032,0.01821480361432532,0.025559165153533174,0.5918367346938775
10719,Elf,Elf,en,English,2003-11-07,2003,11,2000,Comedy|Family|Fantasy,Comedy,3,8.6318,6.669,4679,Good,Low,32000000.0,228500000.0,True,True,196500000.0,6.140625,97.0,US,US,1,New Line Cinema|Guy Walks into a Bar Productions,55,39490.3023903176,290107933,0.01157944218113444,0.5465957446808509,0.11261403722174917,0.04857303479508211,0.07815423011584258,0.35918367346938773
2268,The Golden Compass,The Golden Compass,en,English,2007-12-04,2007,12,2000,Adventure|Fantasy,Adventure,2,8.6317,6.086,4933,Mixed,Low,180000000.0,372234864.0,True,True,192234864.0,1.0679714666666666,113.0,GB,GB|US,4,Depth of Field|New Line Cinema|Scholastic Productions|Ingenious Media,38,50629.0799172887,61322463,0.011578017720292872,0.42255319148936177,0.11879333414426468,0.27322394553268237,0.12731610311741126,0.42448979591836733
